ID	KEGG_ko
Tatro_008984-T1	ko:K08496
Tatro_008985-T1	ko:K07005
Tatro_008986-T1	-
Tatro_008987-T1	-
Tatro_008988-T1	ko:K06158
Tatro_008989-T1	ko:K07375
Tatro_008990-T1	-
Tatro_008992-T1	ko:K02933
Tatro_008993-T1	ko:K01082
Tatro_008994-T1	ko:K18191
Tatro_008995-T1	-
Tatro_008996-T1	-
Tatro_008996-T2	-
Tatro_008996-T3	-
Tatro_008997-T1	ko:K20003
Tatro_008998-T1	ko:K11113
Tatro_008999-T1	-
Tatro_009000-T1	-
Tatro_009001-T1	ko:K01230
Tatro_009002-T1	ko:K13123
Tatro_009003-T1	ko:K13123
Tatro_009004-T1	ko:K19852
Tatro_009005-T1	ko:K12893,ko:K14651
Tatro_009006-T1	ko:K13352
Tatro_009007-T1	ko:K03841
Tatro_009008-T1	-
Tatro_009009-T1	-
Tatro_009010-T1	-
Tatro_009016-T1	ko:K00799
Tatro_009017-T1	ko:K12606
Tatro_009018-T1	ko:K03439,ko:K17887
Tatro_009019-T1	ko:K03439,ko:K17887
Tatro_009021-T1	ko:K00003
Tatro_009023-T1	-
Tatro_009024-T1	ko:K09464
Tatro_009025-T1	-
Tatro_009026-T1	-
Tatro_009027-T1	-
Tatro_009028-T1	-
Tatro_009029-T1	ko:K01520
Tatro_009030-T1	-
Tatro_009031-T1	-
Tatro_009033-T1	-
Tatro_009034-T1	-
Tatro_009035-T1	ko:K00016
Tatro_009036-T1	-
Tatro_009037-T1	-
Tatro_009038-T1	ko:K14864
Tatro_009039-T1	-
Tatro_009040-T1	ko:K00948
Tatro_009041-T1	-
Tatro_009042-T1	ko:K15272
Tatro_009043-T1	ko:K10704
Tatro_009044-T1	-
Tatro_009045-T1	-
Tatro_009047-T1	-
Tatro_009048-T1	-
Tatro_009050-T1	-
Tatro_009051-T1	-
Tatro_009052-T1	ko:K13115
Tatro_009053-T1	ko:K10576
Tatro_009054-T1	ko:K00606
Tatro_009055-T1	ko:K08336
Tatro_009056-T1	ko:K02309
Tatro_009057-T1	ko:K18573
Tatro_009058-T1	-
Tatro_009059-T1	ko:K00489
Tatro_009060-T1	-
Tatro_009061-T1	-
Tatro_009062-T1	-
Tatro_009063-T1	ko:K14004
Tatro_009064-T1	ko:K05012
Tatro_009065-T1	-
Tatro_009066-T1	ko:K03123
Tatro_009067-T1	ko:K03661
Tatro_009068-T1	ko:K03750,ko:K15376
Tatro_009069-T1	ko:K03537
Tatro_009070-T1	ko:K06883
Tatro_009071-T1	ko:K14676,ko:K18550
Tatro_009072-T1	-
Tatro_009073-T1	ko:K01593
Tatro_009074-T1	ko:K17086
Tatro_009075-T1	-
Tatro_009076-T1	ko:K14338
Tatro_009077-T1	ko:K11982
Tatro_009078-T1	-
Tatro_009079-T1	ko:K17425
Tatro_009080-T1	ko:K16342
Tatro_009081-T1	ko:K11090
Tatro_009082-T1	-
Tatro_009083-T1	ko:K01092
Tatro_009084-T1	-
Tatro_009085-T1	ko:K01083
Tatro_009086-T1	-
Tatro_009087-T1	ko:K14861
Tatro_009088-T1	ko:K00698
Tatro_009091-T1	ko:K00698
Tatro_009092-T1	-
Tatro_009093-T1	-
Tatro_009094-T1	ko:K09831
Tatro_009095-T1	-
Tatro_009096-T1	-
Tatro_009097-T1	ko:K03263
Tatro_009098-T1	ko:K20298
Tatro_009099-T1	ko:K20372
Tatro_009100-T1	-
Tatro_009101-T1	ko:K03243
Tatro_009102-T1	ko:K09485,ko:K09489
Tatro_009103-T1	ko:K00698
Tatro_009104-T1	ko:K14327
Tatro_009105-T1	ko:K07300
Tatro_009106-T1	ko:K01760
Tatro_009107-T1	ko:K17261
Tatro_009108-T1	ko:K05533
Tatro_009109-T1	-
Tatro_009110-T1	-
Tatro_009111-T1	ko:K00624
Tatro_009112-T1	-
Tatro_009113-T1	ko:K02541
Tatro_009114-T1	-
Tatro_009115-T1	-
Tatro_009116-T1	-
Tatro_009117-T1	ko:K05294
Tatro_009118-T1	ko:K03949
Tatro_009119-T1	ko:K10858
Tatro_009120-T1	ko:K11462
Tatro_009122-T1	-
Tatro_009123-T1	-
Tatro_009123-T2	-
Tatro_009124-T1	ko:K01259
Tatro_009126-T1	-
Tatro_009127-T1	-
Tatro_009128-T1	-
Tatro_009130-T1	-
Tatro_009131-T1	ko:K21848
Tatro_009132-T1	-
Tatro_009134-T1	ko:K00799
Tatro_009135-T1	-
Tatro_009136-T1	-
Tatro_009136-T2	-
Tatro_009137-T1	-
Tatro_009138-T1	-
Tatro_009139-T1	ko:K11153
Tatro_009140-T1	-
Tatro_009141-T1	-
Tatro_009142-T1	-
Tatro_009143-T1	-
Tatro_009144-T1	-
Tatro_009145-T1	-
Tatro_009146-T1	-
Tatro_009146-T2	-
Tatro_009147-T1	-
Tatro_009148-T1	-
Tatro_009149-T1	-
Tatro_009150-T1	ko:K01279
Tatro_009151-T1	ko:K10775
Tatro_009152-T1	-
Tatro_009153-T1	-
Tatro_009154-T1	-
Tatro_009155-T1	-
Tatro_009156-T1	ko:K01130
Tatro_009157-T1	-
Tatro_009158-T1	-
Tatro_009159-T1	-
Tatro_009160-T1	-
Tatro_009161-T1	-
Tatro_009162-T1	-
Tatro_009163-T1	-
Tatro_009163-T2	-
Tatro_009164-T1	-
Tatro_009165-T1	-
Tatro_009166-T1	-
Tatro_009167-T1	-
Tatro_009168-T1	-
Tatro_009169-T1	-
Tatro_009170-T1	-
Tatro_009171-T1	-
Tatro_009172-T1	-
Tatro_009173-T1	-
Tatro_009174-T1	ko:K15279
Tatro_009175-T1	ko:K01811
Tatro_009176-T1	ko:K08141
Tatro_009177-T1	-
Tatro_009179-T1	ko:K00799
Tatro_009180-T1	-
Tatro_009181-T1	-
Tatro_009182-T1	ko:K01183
Tatro_009183-T1	-
Tatro_009184-T1	-
Tatro_009185-T1	-
Tatro_009186-T1	-
Tatro_009187-T1	-
Tatro_009188-T1	-
Tatro_009190-T1	ko:K01183
Tatro_009191-T1	-
Tatro_009193-T1	-
Tatro_009194-T1	-
Tatro_009195-T1	-
Tatro_009197-T1	-
Tatro_009198-T1	-
Tatro_009198-T2	-
Tatro_009200-T1	-
Tatro_009201-T1	-
Tatro_009202-T1	-
Tatro_009203-T1	-
Tatro_009204-T1	-
Tatro_009205-T1	-
Tatro_009206-T1	-
Tatro_009207-T1	-
Tatro_009208-T1	-
Tatro_009209-T1	-
Tatro_009210-T1	-
Tatro_009211-T1	-
Tatro_009212-T1	ko:K14805
Tatro_009213-T1	ko:K09291
Tatro_009214-T1	-
Tatro_009215-T1	-
Tatro_009216-T1	ko:K11293
Tatro_009217-T1	ko:K03854,ko:K10967
Tatro_009218-T1	ko:K15272
Tatro_009219-T1	-
Tatro_009220-T1	-
Tatro_009221-T1	ko:K00966
Tatro_009222-T1	-
Tatro_009223-T1	-
Tatro_009224-T1	-
Tatro_009226-T1	-
Tatro_009227-T1	-
Tatro_009229-T1	-
Tatro_009230-T1	ko:K13104
Tatro_009231-T1	ko:K15148
Tatro_009232-T1	-
Tatro_009233-T1	ko:K02728
Tatro_009234-T1	ko:K18693
Tatro_009235-T1	-
Tatro_009236-T1	-
Tatro_009237-T1	ko:K12824
Tatro_009238-T1	-
Tatro_009239-T1	-
Tatro_009240-T1	ko:K10531
Tatro_009241-T1	ko:K22148
Tatro_009242-T1	-
Tatro_009243-T1	ko:K00130
Tatro_009244-T1	ko:K08158
Tatro_009245-T1	-
Tatro_009246-T1	-
Tatro_009247-T1	ko:K00002
Tatro_009248-T1	-
Tatro_009249-T1	-
Tatro_009252-T1	-
Tatro_009253-T1	-
Tatro_009254-T1	ko:K01426
Tatro_009255-T1	-
Tatro_009256-T1	ko:K08712
Tatro_009257-T1	-
Tatro_009258-T1	ko:K03782
Tatro_009260-T1	-
Tatro_009261-T1	-
Tatro_009262-T1	-
Tatro_009263-T1	-
Tatro_009264-T1	-
Tatro_009265-T1	-
Tatro_009266-T1	ko:K01444
Tatro_009267-T1	-
Tatro_009268-T1	ko:K03361,ko:K22071
Tatro_009269-T1	-
Tatro_009270-T1	-
Tatro_009271-T1	-
Tatro_009272-T1	-
Tatro_009272-T2	-
Tatro_009273-T1	-
Tatro_009274-T1	ko:K14262
Tatro_009275-T1	-
Tatro_009276-T1	-
Tatro_009277-T1	ko:K05292
Tatro_009278-T1	-
Tatro_009279-T1	-
Tatro_009281-T1	ko:K01417
Tatro_009285-T1	-
Tatro_009286-T1	ko:K00354,ko:K13220
Tatro_009287-T1	-
Tatro_009288-T1	ko:K12864
Tatro_009289-T1	-
Tatro_009290-T1	-
Tatro_009291-T1	ko:K20221
Tatro_009292-T1	-
Tatro_009293-T1	-
Tatro_009294-T1	ko:K06123
Tatro_009295-T1	-
Tatro_009296-T1	ko:K14816
Tatro_009297-T1	-
Tatro_009298-T1	ko:K01426,ko:K10765
Tatro_009299-T1	ko:K03978
Tatro_009300-T1	-
Tatro_009301-T1	ko:K11294
Tatro_009302-T1	-
Tatro_009303-T1	ko:K19572
Tatro_009307-T1	-
Tatro_009308-T1	ko:K18064
Tatro_009309-T1	-
Tatro_009310-T1	-
Tatro_009311-T1	ko:K01277
Tatro_009312-T1	-
Tatro_009313-T1	-
Tatro_009314-T1	-
Tatro_009315-T1	-
Tatro_009316-T1	-
Tatro_009317-T1	-
Tatro_009318-T1	-
Tatro_009319-T1	-
Tatro_009320-T1	-
Tatro_009320-T2	-
Tatro_009321-T1	-
Tatro_009322-T1	-
Tatro_009323-T1	-
Tatro_009324-T1	-
Tatro_009326-T1	ko:K01681
Tatro_009327-T1	-
Tatro_009328-T1	-
Tatro_009330-T1	ko:K19199
Tatro_009331-T1	ko:K01181
Tatro_009332-T1	ko:K05972
Tatro_009333-T1	ko:K01379
Tatro_009334-T1	-
Tatro_009335-T1	-
Tatro_009336-T1	-
Tatro_009337-T1	-
Tatro_009338-T1	-
Tatro_009339-T1	-
Tatro_009340-T1	-
Tatro_009340-T2	-
Tatro_009341-T1	-
Tatro_009342-T1	-
Tatro_009343-T1	-
Tatro_009344-T1	-
Tatro_009345-T1	ko:K06699
Tatro_009346-T1	-
Tatro_009347-T1	-
Tatro_009349-T1	-
Tatro_009351-T1	-
Tatro_009352-T1	ko:K01873
Tatro_009353-T1	-
Tatro_009357-T1	-
Tatro_009358-T1	ko:K01424,ko:K13051
Tatro_009359-T1	ko:K17795
Tatro_009360-T1	-
Tatro_009363-T1	ko:K09935
Tatro_009364-T1	ko:K17804
Tatro_009365-T1	ko:K02948
Tatro_009366-T1	-
Tatro_009367-T1	ko:K06942,ko:K19788
Tatro_009368-T1	-
Tatro_009369-T1	ko:K02948
Tatro_009370-T1	-
Tatro_009371-T1	-
Tatro_009372-T1	ko:K16261
Tatro_009373-T1	ko:K08900
Tatro_009375-T1	-
Tatro_009376-T1	ko:K22134
Tatro_009377-T1	-
Tatro_009378-T1	-
Tatro_009379-T1	-
Tatro_009380-T1	ko:K22419
Tatro_009381-T1	-
Tatro_009382-T1	ko:K00026
Tatro_009383-T1	-
Tatro_009384-T1	-
Tatro_009385-T1	-
Tatro_009386-T1	-
Tatro_009387-T1	-
Tatro_009388-T1	-
Tatro_009389-T1	ko:K04718
Tatro_009390-T1	ko:K20792
Tatro_009391-T1	-
Tatro_009392-T1	ko:K20465
Tatro_009393-T1	ko:K01192,ko:K01624
Tatro_009394-T1	-
Tatro_009395-T1	-
Tatro_009396-T1	-
Tatro_009397-T1	ko:K11419
Tatro_009398-T1	ko:K11419
Tatro_009399-T1	-
Tatro_009400-T1	ko:K17301
Tatro_009401-T1	ko:K12877
Tatro_009402-T1	-
Tatro_009403-T1	ko:K15430
Tatro_009404-T1	ko:K14530
Tatro_009405-T1	ko:K06867
Tatro_009406-T1	ko:K14679
Tatro_009407-T1	-
Tatro_009408-T1	ko:K02864
Tatro_009409-T1	ko:K03065
Tatro_009410-T1	-
Tatro_009411-T1	ko:K14824
Tatro_009412-T1	-
Tatro_009413-T1	-
Tatro_009414-T1	-
Tatro_009415-T1	-
Tatro_009416-T1	-
Tatro_009417-T1	-
Tatro_009419-T1	-
Tatro_009421-T1	-
Tatro_009422-T1	-
Tatro_009423-T1	ko:K01455
Tatro_009424-T1	-
Tatro_009425-T1	-
Tatro_009427-T1	ko:K00012
Tatro_009428-T1	-
Tatro_009430-T1	-
Tatro_009431-T1	ko:K01426
Tatro_009432-T1	-
Tatro_009434-T1	-
Tatro_009435-T1	ko:K00981
Tatro_009436-T1	-
Tatro_009437-T1	-
Tatro_009438-T1	-
Tatro_009439-T1	ko:K07513
Tatro_009440-T1	-
Tatro_009441-T1	-
Tatro_009442-T1	-
Tatro_009443-T1	-
Tatro_009444-T1	-
Tatro_009445-T1	ko:K01536
Tatro_009445-T2	ko:K01536
Tatro_009446-T1	ko:K01673
Tatro_009447-T1	-
Tatro_009448-T1	-
Tatro_009449-T1	ko:K14816
Tatro_009450-T1	-
Tatro_009452-T1	ko:K00863
Tatro_009453-T1	ko:K01808
Tatro_009454-T1	ko:K01803
Tatro_009455-T1	ko:K03146
Tatro_009456-T1	-
Tatro_009457-T1	ko:K03457
Tatro_009459-T1	ko:K03457
Tatro_009460-T1	-
Tatro_009461-T1	-
Tatro_009463-T1	-
Tatro_009464-T1	-
Tatro_009465-T1	ko:K06004
Tatro_009466-T1	-
Tatro_009467-T1	ko:K01763,ko:K20247
Tatro_009468-T1	ko:K11121,ko:K20247
Tatro_009469-T1	ko:K11121,ko:K20247
Tatro_009470-T1	-
Tatro_009471-T1	-
Tatro_009472-T1	-
Tatro_009473-T1	ko:K01537,ko:K14950
Tatro_009474-T1	-
Tatro_009475-T1	ko:K13953
Tatro_009476-T1	-
Tatro_009477-T1	-
Tatro_009478-T1	-
Tatro_009479-T1	-
Tatro_009480-T1	-
Tatro_009481-T1	-
Tatro_009482-T1	-
Tatro_009484-T1	-
Tatro_009485-T1	-
Tatro_009486-T1	-
Tatro_009487-T1	-
Tatro_009489-T1	-
Tatro_009490-T1	ko:K17782
Tatro_009491-T1	ko:K00949
Tatro_009492-T1	ko:K08496
Tatro_009493-T1	-
Tatro_009494-T1	-
Tatro_009495-T1	ko:K14960
Tatro_009497-T1	ko:K03305
Tatro_009498-T1	-
Tatro_009499-T1	-
Tatro_009501-T1	-
Tatro_009502-T1	-
Tatro_009503-T1	-
Tatro_009504-T1	-
Tatro_009505-T1	-
Tatro_009506-T1	ko:K22438
Tatro_009507-T1	-
Tatro_009508-T1	-
Tatro_009509-T1	-
Tatro_009510-T1	-
Tatro_009511-T1	ko:K00864
Tatro_009512-T1	ko:K03441
Tatro_009514-T1	ko:K00111
Tatro_009515-T1	ko:K18549
Tatro_009516-T1	-
Tatro_009517-T1	-
Tatro_009518-T1	-
Tatro_009519-T1	ko:K01114
Tatro_009520-T1	-
Tatro_009521-T1	-
Tatro_009522-T1	-
Tatro_009523-T1	-
Tatro_009525-T1	-
Tatro_009526-T1	-
Tatro_009527-T1	-
Tatro_009528-T1	-
Tatro_009529-T1	-
Tatro_009530-T1	-
Tatro_009531-T1	ko:K03781
Tatro_009532-T1	ko:K00387
Tatro_009533-T1	-
Tatro_009534-T1	ko:K17100
Tatro_009535-T1	ko:K00008
Tatro_009536-T1	-
Tatro_009537-T1	-
Tatro_009538-T1	ko:K19692
Tatro_009539-T1	ko:K00480
Tatro_009541-T1	ko:K01687
Tatro_009542-T1	-
Tatro_009543-T1	-
Tatro_009544-T1	-
Tatro_009545-T1	-
Tatro_009546-T1	-
Tatro_009547-T1	-
Tatro_009548-T1	ko:K10881
Tatro_009549-T1	ko:K00927
Tatro_009550-T1	ko:K13348,ko:K20311
Tatro_009553-T1	-
Tatro_009554-T1	ko:K00463
Tatro_009555-T1	ko:K01556
Tatro_009556-T1	-
Tatro_009557-T1	ko:K18123
Tatro_009558-T1	ko:K18338
Tatro_009559-T1	-
Tatro_009560-T1	ko:K18168,ko:K20352
Tatro_009561-T1	ko:K12763
Tatro_009562-T1	-
Tatro_009563-T1	ko:K01908
Tatro_009564-T1	-
Tatro_009565-T1	-
Tatro_009566-T1	-
Tatro_009567-T1	ko:K07466
Tatro_009568-T1	-
Tatro_009569-T1	ko:K11095
Tatro_009570-T1	ko:K20352
Tatro_009571-T1	ko:K11560
Tatro_009572-T1	ko:K09051
Tatro_009573-T1	-
Tatro_009574-T1	-
Tatro_009574-T2	-
Tatro_009575-T1	-
Tatro_009576-T1	ko:K01288
Tatro_009577-T1	-
Tatro_009578-T1	-
Tatro_009580-T1	-
Tatro_009581-T1	-
Tatro_009583-T1	-
Tatro_009584-T1	ko:K12349
Tatro_009585-T1	-
Tatro_009586-T1	-
Tatro_009587-T1	-
Tatro_009588-T1	-
Tatro_009589-T1	-
Tatro_009590-T1	ko:K11370
Tatro_009591-T1	-
Tatro_009592-T1	-
Tatro_009593-T1	ko:K07432
Tatro_009594-T1	ko:K17413
Tatro_009595-T1	ko:K00128,ko:K00129,ko:K17819
Tatro_009596-T1	ko:K03679
Tatro_009597-T1	-
Tatro_009598-T1	ko:K12398
Tatro_009599-T1	ko:K12398
Tatro_009600-T1	ko:K20301
Tatro_009601-T1	ko:K18798
Tatro_009602-T1	ko:K14300
Tatro_009603-T1	ko:K03238
Tatro_009604-T1	-
Tatro_009605-T1	-
Tatro_009606-T1	-
Tatro_009608-T1	ko:K20815
Tatro_009609-T1	-
Tatro_009610-T1	-
Tatro_009611-T1	-
Tatro_009612-T1	-
Tatro_009613-T1	-
Tatro_009615-T1	ko:K00799
Tatro_009616-T1	-
Tatro_009617-T1	ko:K01698
Tatro_009618-T1	ko:K17787
Tatro_009619-T1	ko:K02879
Tatro_009620-T1	ko:K14774
Tatro_009621-T1	ko:K03249
Tatro_009622-T1	-
Tatro_009623-T1	ko:K13172
Tatro_009624-T1	ko:K12871
Tatro_009625-T1	-
Tatro_009626-T1	-
Tatro_009627-T1	ko:K21632
Tatro_009629-T1	ko:K11324
Tatro_009630-T1	ko:K20346
Tatro_009631-T1	ko:K02218
Tatro_009632-T1	-
Tatro_009633-T1	ko:K00459
Tatro_009634-T1	-
Tatro_009636-T1	-
Tatro_009637-T1	ko:K08968
Tatro_009638-T1	-
Tatro_009639-T1	ko:K14549
Tatro_009640-T1	ko:K20103
Tatro_009642-T1	-
Tatro_009643-T1	-
Tatro_009644-T1	ko:K10570
Tatro_009645-T1	ko:K08339
Tatro_009647-T1	-
Tatro_009648-T1	-
Tatro_009649-T1	-
Tatro_009651-T1	ko:K01469
Tatro_009652-T1	-
Tatro_009653-T1	ko:K19572
Tatro_009654-T1	-
Tatro_009655-T1	-
Tatro_009656-T1	ko:K10773
Tatro_009657-T1	ko:K07059
Tatro_009660-T1	ko:K00121
Tatro_009661-T1	-
Tatro_009662-T1	ko:K17450
Tatro_009663-T1	-
Tatro_009664-T1	-
Tatro_009666-T1	ko:K08876
Tatro_009667-T1	-
Tatro_009668-T1	-
Tatro_009669-T1	-
Tatro_009670-T1	-
Tatro_009671-T1	ko:K09705
Tatro_009672-T1	-
Tatro_009673-T1	ko:K10392
Tatro_009674-T1	-
Tatro_009675-T1	-
Tatro_009676-T1	ko:K01254
Tatro_009677-T1	-
Tatro_009678-T1	-
Tatro_009679-T1	-
Tatro_009680-T1	-
Tatro_009681-T1	-
Tatro_009682-T1	-
Tatro_009683-T1	-
Tatro_009684-T1	-
Tatro_009685-T1	-
Tatro_009686-T1	-
Tatro_009687-T1	-
Tatro_009688-T1	-
Tatro_009689-T1	-
Tatro_009690-T1	-
Tatro_009691-T1	-
Tatro_009692-T1	-
Tatro_009693-T1	ko:K02929
Tatro_009694-T1	ko:K17268
Tatro_009695-T1	-
Tatro_009696-T1	ko:K03627
Tatro_009697-T1	-
Tatro_009698-T1	-
Tatro_009699-T1	-
Tatro_009700-T1	-
Tatro_009701-T1	ko:K03218,ko:K15507
Tatro_009702-T1	-
Tatro_009703-T1	-
Tatro_009705-T1	-
Tatro_009706-T1	-
Tatro_009707-T1	-
Tatro_009708-T1	-
Tatro_009709-T1	ko:K12177
Tatro_009710-T1	-
Tatro_009711-T1	-
Tatro_009712-T1	-
Tatro_009713-T1	-
Tatro_009714-T1	-
Tatro_009715-T1	-
Tatro_009716-T1	-
Tatro_009718-T1	-
Tatro_009719-T1	-
Tatro_009721-T1	-
Tatro_009723-T1	-
Tatro_009725-T1	-
Tatro_009726-T1	-
Tatro_009727-T1	-
Tatro_009728-T1	-
Tatro_009730-T1	ko:K10873
Tatro_009731-T1	ko:K11888
Tatro_009733-T1	-
Tatro_009734-T1	-
Tatro_009735-T1	-
Tatro_009736-T1	ko:K12597
Tatro_009737-T1	-
Tatro_009739-T1	-
Tatro_009740-T1	-
Tatro_009740-T2	-
Tatro_009741-T1	-
Tatro_009742-T1	-
Tatro_009743-T1	-
Tatro_009744-T1	-
Tatro_009745-T1	-
Tatro_009746-T1	ko:K00604
Tatro_009747-T1	-
Tatro_009749-T1	-
Tatro_009750-T1	-
Tatro_009751-T1	ko:K01858
Tatro_009752-T1	ko:K11272
Tatro_009755-T1	ko:K08869
Tatro_009756-T1	-
Tatro_009757-T1	ko:K13337
Tatro_009758-T1	ko:K10577
Tatro_009759-T1	ko:K01953
Tatro_009760-T1	ko:K15040
Tatro_009761-T1	-
Tatro_009762-T1	-
Tatro_009763-T1	-
Tatro_009764-T1	-
Tatro_009767-T1	-
Tatro_009768-T1	-
Tatro_009769-T1	-
Tatro_009770-T1	ko:K01230
Tatro_009771-T1	-
Tatro_009773-T1	ko:K02619,ko:K15069
Tatro_009774-T1	ko:K02619
Tatro_009775-T1	ko:K17768
Tatro_009776-T1	ko:K08486
Tatro_009777-T1	ko:K14561
Tatro_009778-T1	ko:K14326
Tatro_009779-T1	ko:K06942
Tatro_009780-T1	-
Tatro_009781-T1	ko:K09240
Tatro_009782-T1	ko:K01126,ko:K18694
Tatro_009783-T1	ko:K15178
Tatro_009784-T1	ko:K06134
Tatro_009785-T1	ko:K01115
Tatro_009786-T1	-
Tatro_009787-T1	ko:K00223
Tatro_009788-T1	ko:K02155
Tatro_009789-T1	-
Tatro_009790-T1	ko:K21016
Tatro_009791-T1	ko:K06630
Tatro_009792-T1	-
Tatro_009793-T1	ko:K20279
Tatro_009794-T1	ko:K13217
Tatro_009795-T1	ko:K00428
Tatro_009795-T2	ko:K00428
Tatro_009797-T1	ko:K05894
Tatro_009798-T1	ko:K09580
Tatro_009799-T1	-
Tatro_009800-T1	ko:K11663
Tatro_009801-T1	ko:K01868
Tatro_009804-T1	-
Tatro_009806-T1	-
Tatro_009807-T1	ko:K19782
Tatro_009808-T1	-
Tatro_009810-T1	ko:K15429
Tatro_009811-T1	ko:K19177
Tatro_009812-T1	ko:K19984
Tatro_009813-T1	ko:K05545
Tatro_009814-T1	-
Tatro_009815-T1	-
Tatro_009816-T1	-
Tatro_009817-T1	ko:K18167
Tatro_009818-T1	-
Tatro_009819-T1	ko:K18599
Tatro_009820-T1	ko:K21232
Tatro_009821-T1	ko:K01182,ko:K01187
Tatro_009823-T1	ko:K01768
Tatro_009824-T1	ko:K03847
Tatro_009825-T1	ko:K11842,ko:K11872
Tatro_009827-T1	ko:K15102
Tatro_009828-T1	-
Tatro_009829-T1	-
Tatro_009830-T1	-
Tatro_009831-T1	ko:K10365
Tatro_009832-T1	-
Tatro_009833-T1	ko:K06902
Tatro_009834-T1	-
Tatro_009836-T1	-
Tatro_009837-T1	ko:K02510
Tatro_009838-T1	ko:K03015
Tatro_009839-T1	-
Tatro_009840-T1	ko:K01955
Tatro_009841-T1	-
Tatro_009842-T1	-
Tatro_009843-T1	ko:K07748
Tatro_009844-T1	-
Tatro_009846-T1	-
Tatro_009847-T1	-
Tatro_009849-T1	-
Tatro_009850-T1	ko:K10585
Tatro_009851-T1	ko:K10755
Tatro_009852-T1	-
Tatro_009853-T1	ko:K12854
Tatro_009854-T1	-
Tatro_009855-T1	ko:K02605
Tatro_009857-T1	-
Tatro_009859-T1	ko:K12273
Tatro_009860-T1	ko:K14015
Tatro_009860-T2	ko:K14015
Tatro_009862-T1	-
Tatro_009863-T1	-
Tatro_009864-T1	-
Tatro_009865-T1	-
Tatro_009866-T1	-
Tatro_009867-T1	-
Tatro_009868-T1	ko:K14294
Tatro_009869-T1	ko:K03064
Tatro_009871-T1	ko:K00820
Tatro_009872-T1	ko:K02736
Tatro_009873-T1	ko:K00419
Tatro_009875-T1	ko:K10625
Tatro_009876-T1	ko:K11761
Tatro_009877-T1	ko:K00953
Tatro_009879-T1	-
Tatro_009880-T1	-
Tatro_009882-T1	ko:K08286
Tatro_009883-T1	ko:K17792
Tatro_009884-T1	ko:K12826
Tatro_009885-T1	ko:K01845
Tatro_009886-T1	-
Tatro_009887-T1	ko:K14538
Tatro_009888-T1	ko:K12585
Tatro_009891-T1	ko:K11761
Tatro_009892-T1	ko:K02326
Tatro_009894-T1	-
Tatro_009897-T1	-
Tatro_009898-T1	-
Tatro_009899-T1	-
Tatro_009900-T1	-
Tatro_009901-T1	ko:K01758
Tatro_009902-T1	-
Tatro_009903-T1	-
Tatro_009904-T1	-
Tatro_009905-T1	ko:K14847
Tatro_009906-T1	ko:K12261,ko:K13342
Tatro_009910-T1	-
Tatro_009911-T1	-
Tatro_009912-T1	-
Tatro_009913-T1	-
Tatro_009915-T1	ko:K14001
Tatro_009916-T1	ko:K11426
Tatro_009917-T1	-
Tatro_009918-T1	ko:K14570
Tatro_009919-T1	-
Tatro_009920-T1	-
Tatro_009921-T1	ko:K00794
Tatro_009922-T1	-
Tatro_009924-T1	-
Tatro_009925-T1	ko:K00888
Tatro_009926-T1	ko:K02732
Tatro_009929-T1	-
Tatro_009930-T1	-
Tatro_009931-T1	ko:K04482
Tatro_009932-T1	ko:K14303
Tatro_009933-T1	ko:K18466
Tatro_009934-T1	ko:K02940
Tatro_009935-T1	-
Tatro_009936-T1	ko:K02144
Tatro_009937-T1	ko:K00605
Tatro_009939-T1	-
Tatro_009940-T1	-
Tatro_009942-T1	ko:K20613
Tatro_009943-T1	-
Tatro_009945-T1	ko:K01725
Tatro_009946-T1	-
Tatro_009947-T1	-
Tatro_009948-T1	-
Tatro_009949-T1	ko:K00480
Tatro_009950-T1	-
Tatro_009951-T1	-
Tatro_009952-T1	-
Tatro_009953-T1	ko:K06018
Tatro_009954-T1	-
Tatro_009956-T1	-
Tatro_009957-T1	-
Tatro_009958-T1	-
Tatro_009959-T1	-
Tatro_009960-T1	-
Tatro_009961-T1	-
Tatro_009962-T1	-
Tatro_009963-T1	-
Tatro_009964-T1	ko:K00294
Tatro_009965-T1	-
Tatro_009966-T1	-
Tatro_009967-T1	ko:K08866
Tatro_009968-T1	ko:K02888
Tatro_009969-T1	ko:K14842
Tatro_009970-T1	ko:K11434
Tatro_009971-T1	-
Tatro_009973-T1	-
Tatro_009974-T1	ko:K00226
Tatro_009975-T1	-
Tatro_009979-T1	-
Tatro_009980-T1	ko:K03785
Tatro_009981-T1	ko:K03785
Tatro_009983-T1	-
Tatro_009983-T2	-
Tatro_009984-T1	ko:K11372
Tatro_009985-T1	ko:K14559
Tatro_009986-T1	ko:K00223
Tatro_009987-T1	-
Tatro_009989-T1	-
Tatro_009990-T1	-
Tatro_009991-T1	-
Tatro_009992-T1	ko:K00793
Tatro_009993-T1	ko:K08991
Tatro_009994-T1	ko:K01836
Tatro_009995-T1	-
Tatro_009996-T1	-
Tatro_009998-T1	-
Tatro_009999-T1	-
Tatro_010000-T1	ko:K01046
Tatro_010001-T1	-
Tatro_010003-T1	-
Tatro_010004-T1	-
Tatro_010005-T1	-
Tatro_010007-T1	-
Tatro_010008-T1	-
Tatro_010009-T1	ko:K01253
Tatro_010010-T1	ko:K02932
Tatro_010011-T1	-
Tatro_010012-T1	ko:K01613
Tatro_010013-T1	ko:K00968
Tatro_010015-T1	-
